rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category,next_rental
553353,202057,mobile,ended,14.0,,,Late: 0-15 mins,False
553362,406527,mobile,ended,-16.0,,,Early,False
553414,387888,mobile,ended,-87.0,,,Early,False
553506,315686,mobile,ended,-3.0,,,Early,False
553612,368046,mobile,ended,31.0,,,Late: 30-60 mins,False
553844,342699,connect,ended,183.0,,,Late: > 2 hours,False
553846,370513,mobile,ended,38.0,,,Late: 30-60 mins,False
553916,399926,mobile,ended,-17.0,,,Early,False
554055,301579,mobile,ended,636.0,,,Late: > 2 hours,False
554162,288973,mobile,ended,-4.0,,,Early,False
554223,408833,mobile,ended,-165.0,,,Early,False
554258,373666,mobile,ended,-3.0,,,Early,False
554267,355309,mobile,ended,334.0,,,Late: > 2 hours,False
554421,411447,mobile,ended,22.0,,,Late: 15-30 mins,False
552430,338584,connect,ended,-9.0,,,Early,False
552609,394043,mobile,ended,240.0,,,Late: > 2 hours,False
552614,399199,mobile,ended,154.0,,,Late: > 2 hours,False
552988,351319,mobile,ended,-197.0,,,Early,False
553111,346026,mobile,ended,-69.0,,,Early,False
553210,246316,mobile,ended,6.0,,,Late: 0-15 mins,False
553323,358764,mobile,ended,318.0,,,Late: > 2 hours,False
553536,373605,mobile,ended,30.0,,,Late: 30-60 mins,False
553554,341610,mobile,ended,-26.0,,,Early,False
553589,366371,connect,ended,44.0,,,Late: 30-60 mins,False
553605,346897,mobile,ended,-156.0,,,Early,False
553623,407465,connect,ended,-59.0,,,Early,False
553678,400414,mobile,ended,-1.0,,,Early,False
553769,345865,connect,ended,-121.0,,,Early,False
553790,215049,mobile,ended,1463.0,,,Late: > 2 hours,False
553823,400591,mobile,ended,6.0,,,Late: 0-15 mins,False
553903,286395,mobile,ended,221.0,,,Late: > 2 hours,False
554005,341184,mobile,ended,158.0,,,Late: > 2 hours,False
554036,401460,mobile,ended,-259.0,,,Early,False
554190,386285,mobile,ended,85.0,,,Late: 1-2 hours,False
554391,409737,mobile,ended,-1413.0,,,Early,False
554411,295726,connect,ended,89.0,,,Late: 1-2 hours,False
554493,320824,connect,ended,3.0,,,Late: 0-15 mins,False
554517,382701,mobile,ended,-74.0,,,Early,False
554620,389966,mobile,ended,12.0,,,Late: 0-15 mins,False
554697,412760,mobile,ended,-279.0,,,Early,False
554698,210821,mobile,ended,13.0,,,Late: 0-15 mins,False
554737,404923,mobile,ended,241.0,,,Late: > 2 hours,False
555123,408406,mobile,ended,24.0,,,Late: 15-30 mins,False
555239,176670,connect,ended,96.0,,,Late: 1-2 hours,False
555252,389307,mobile,ended,9.0,,,Late: 0-15 mins,False
555397,323762,mobile,ended,173.0,,,Late: > 2 hours,False
555454,381183,mobile,ended,232.0,552738.0,60.0,Late: > 2 hours,True
555478,404923,mobile,ended,101.0,,,Late: 1-2 hours,False
555496,405856,mobile,ended,1210.0,,,Late: > 2 hours,False
555534,410659,mobile,ended,91.0,,,Late: 1-2 hours,False
555577,276202,mobile,ended,-40.0,,,Early,False
555581,351258,mobile,ended,250.0,,,Late: > 2 hours,False
555610,413168,mobile,ended,4.0,,,Late: 0-15 mins,False
555661,383392,mobile,ended,-274.0,,,Early,False
555809,400478,mobile,ended,13.0,,,Late: 0-15 mins,False
555822,247475,mobile,ended,535.0,,,Late: > 2 hours,False
555938,409952,mobile,ended,148.0,,,Late: > 2 hours,False
555956,305155,connect,ended,-51.0,,,Early,False
556171,380262,mobile,ended,-53.0,,,Early,False
556306,407334,mobile,ended,-16.0,,,Early,False
565357,329769,mobile,ended,-106.0,,,Early,False
565386,379751,connect,ended,-103.0,,,Early,False
565509,381183,mobile,ended,44.0,562526.0,0.0,Late: 30-60 mins,True
565678,348485,connect,ended,39.0,560263.0,360.0,Late: 30-60 mins,True
565681,412890,mobile,ended,117.0,,,Late: 1-2 hours,False
565745,414719,mobile,ended,-1.0,,,Early,False
565775,314605,mobile,ended,8.0,,,Late: 0-15 mins,False
565856,313696,mobile,ended,-40.0,,,Early,False
566015,410870,mobile,ended,-40.0,,,Early,False
566159,390479,mobile,ended,134.0,564323.0,0.0,Late: > 2 hours,True
566250,275655,mobile,ended,206.0,,,Late: > 2 hours,False
566362,204512,mobile,ended,18.0,,,Late: 15-30 mins,False
566392,241764,mobile,ended,-34.0,,,Early,False
566522,175612,mobile,ended,9.0,,,Late: 0-15 mins,False
566602,391125,mobile,ended,-91.0,,,Early,False
566615,411578,mobile,ended,-137.0,,,Early,False
566641,386181,mobile,ended,-20.0,,,Early,False
566644,406784,mobile,ended,-949.0,,,Early,False
566678,223575,connect,ended,208.0,,,Late: > 2 hours,False
566824,321674,mobile,ended,27.0,,,Late: 15-30 mins,False
566941,376754,mobile,ended,130.0,,,Late: > 2 hours,False
566962,344312,mobile,ended,200.0,,,Late: > 2 hours,False
566992,368354,mobile,ended,285.0,,,Late: > 2 hours,False
567182,348578,mobile,ended,-6.0,,,Early,False
567203,270397,mobile,ended,260.0,,,Late: > 2 hours,False
567300,380215,mobile,ended,20.0,,,Late: 15-30 mins,False
567307,415966,mobile,ended,53.0,,,Late: 30-60 mins,False
567317,414990,mobile,ended,8.0,,,Late: 0-15 mins,False
567341,347934,connect,ended,49.0,,,Late: 30-60 mins,False
567379,406161,mobile,ended,-38.0,,,Early,False
567476,308565,mobile,ended,9.0,,,Late: 0-15 mins,False
567555,216925,mobile,ended,58.0,,,Late: 30-60 mins,False
567580,334924,mobile,ended,-89.0,,,Early,False
567657,412934,mobile,ended,3.0,,,Late: 0-15 mins,False
562209,383800,mobile,ended,49.0,,,Late: 30-60 mins,False
562361,314787,mobile,ended,-28.0,,,Early,False
562489,364922,connect,ended,-251.0,,,Early,False
562699,408364,mobile,ended,23.0,,,Late: 15-30 mins,False
563295,384407,mobile,ended,4.0,,,Late: 0-15 mins,False
563299,373802,mobile,ended,94.0,,,Late: 1-2 hours,False
563505,396946,mobile,ended,28.0,,,Late: 15-30 mins,False
563523,340699,mobile,ended,-2.0,,,Early,False
563675,246368,connect,ended,15.0,,,Late: 15-30 mins,False
563828,299362,mobile,ended,22.0,,,Late: 15-30 mins,False
563836,355383,connect,ended,114.0,,,Late: 1-2 hours,False
563999,371632,connect,ended,-88.0,556474.0,540.0,Early,True
564066,305819,connect,ended,-16.0,,,Early,False
564092,330652,mobile,ended,94.0,,,Late: 1-2 hours,False
564157,365266,connect,ended,70.0,,,Late: 1-2 hours,False
564454,273761,mobile,ended,-14.0,,,Early,False
564632,411346,mobile,ended,-47.0,,,Early,False
564699,415572,mobile,ended,2193.0,565228.0,240.0,Late: > 2 hours,True
564783,348606,mobile,ended,327.0,,,Late: > 2 hours,False
565057,292626,mobile,ended,-113.0,,,Early,False
565099,413351,mobile,ended,9.0,561247.0,0.0,Late: 0-15 mins,True
565107,360981,mobile,ended,25.0,,,Late: 15-30 mins,False
565114,384056,mobile,ended,-9.0,,,Early,False
565203,351162,connect,ended,-39.0,557093.0,60.0,Early,True
565254,212965,connect,ended,98.0,560539.0,420.0,Late: 1-2 hours,True
565304,405347,mobile,ended,57.0,,,Late: 30-60 mins,False
565399,407315,mobile,ended,70.0,552810.0,120.0,Late: 1-2 hours,True
565749,348482,connect,ended,8.0,,,Late: 0-15 mins,False
565855,406981,mobile,ended,150.0,,,Late: > 2 hours,False
565904,316656,mobile,ended,-27.0,,,Early,False
565981,244848,connect,ended,-228.0,,,Early,False
566058,414552,mobile,ended,17.0,,,Late: 15-30 mins,False
566071,403054,mobile,ended,-166.0,565660.0,480.0,Early,True
566204,224036,mobile,ended,76.0,,,Late: 1-2 hours,False
566424,368698,mobile,ended,76.0,,,Late: 1-2 hours,False
566458,412603,mobile,ended,124.0,,,Late: > 2 hours,False
566703,289287,mobile,ended,4.0,,,Late: 0-15 mins,False
566767,398105,mobile,ended,101.0,,,Late: 1-2 hours,False
566841,332998,mobile,ended,13.0,,,Late: 0-15 mins,False
566894,408613,mobile,ended,28.0,,,Late: 15-30 mins,False
567028,293523,mobile,ended,-84.0,,,Early,False
567232,401388,connect,ended,8.0,,,Late: 0-15 mins,False
567259,407183,mobile,ended,-42.0,,,Early,False
567346,248926,mobile,ended,-4.0,,,Early,False
567401,413671,mobile,ended,25.0,,,Late: 15-30 mins,False
567649,347888,mobile,ended,59.0,,,Late: 30-60 mins,False
564207,313432,mobile,ended,64.0,,,Late: 1-2 hours,False
564268,307819,mobile,ended,79.0,,,Late: 1-2 hours,False
564306,404524,mobile,ended,-52.0,,,Early,False
564385,389565,connect,ended,22.0,,,Late: 15-30 mins,False
564468,391477,mobile,ended,63.0,,,Late: 1-2 hours,False
564492,364520,mobile,ended,-24.0,,,Early,False
564600,272430,connect,ended,-61.0,559220.0,570.0,Early,True
564765,374809,connect,ended,7.0,,,Late: 0-15 mins,False
564822,339015,mobile,ended,10.0,,,Late: 0-15 mins,False
564829,401460,mobile,ended,5.0,,,Late: 0-15 mins,False
564919,387602,connect,ended,-148.0,,,Early,False
564931,307567,mobile,ended,259.0,,,Late: > 2 hours,False
564951,298117,connect,ended,238.0,,,Late: > 2 hours,False
565020,341881,connect,ended,-123.0,563188.0,240.0,Early,True
565027,281955,mobile,ended,-55.0,,,Early,False
565122,358848,connect,ended,-17.0,,,Early,False
565335,373638,mobile,ended,-1331.0,,,Early,False
565393,370055,connect,ended,-93.0,563668.0,660.0,Early,True
565414,402780,connect,ended,12.0,,,Late: 0-15 mins,False
565549,265481,mobile,ended,-130.0,,,Early,False
565673,338969,connect,ended,54.0,,,Late: 30-60 mins,False
565683,409344,mobile,ended,-7.0,,,Early,False
565707,411085,mobile,ended,-2.0,,,Early,False
565715,410150,mobile,ended,8.0,,,Late: 0-15 mins,False
565751,358567,connect,ended,41.0,,,Late: 30-60 mins,False
565791,392070,mobile,ended,48.0,,,Late: 30-60 mins,False
565840,392479,mobile,ended,-94.0,569171.0,240.0,Early,True
544732,311707,connect,ended,2.0,,,Late: 0-15 mins,False
544851,392718,mobile,ended,75.0,565353.0,330.0,Late: 1-2 hours,True
545036,396711,mobile,ended,35.0,,,Late: 30-60 mins,False
545062,342067,mobile,ended,-98.0,,,Early,False
545223,310553,connect,ended,-45.0,543354.0,720.0,Early,True
545235,392635,mobile,ended,26.0,,,Late: 15-30 mins,False
545304,407296,mobile,ended,21.0,,,Late: 15-30 mins,False
545351,385607,mobile,ended,18.0,,,Late: 15-30 mins,False
545472,312716,mobile,ended,-57.0,,,Early,False
545588,254177,mobile,ended,14.0,,,Late: 0-15 mins,False
545850,387970,mobile,ended,-93.0,,,Early,False
545954,337193,mobile,ended,1534.0,,,Late: > 2 hours,False
546000,358982,connect,ended,10.0,,,Late: 0-15 mins,False
546139,375047,connect,ended,-4.0,557540.0,240.0,Early,True
546194,401390,mobile,ended,-204.0,,,Early,False
546197,395787,mobile,ended,-118.0,,,Early,False
546270,354331,mobile,ended,74.0,,,Late: 1-2 hours,False
546277,266589,mobile,ended,-356.0,,,Early,False
546384,396281,mobile,ended,-9.0,,,Early,False
546401,203912,mobile,ended,-30.0,,,Early,False
546498,288973,mobile,ended,-363.0,,,Early,False
546501,314456,connect,ended,-210.0,540134.0,210.0,Early,True
546640,404041,connect,ended,-44.0,,,Early,False
546708,396483,connect,ended,-12.0,,,Early,False
546820,256528,connect,ended,-391.0,,,Early,False
546826,372078,mobile,ended,-18.0,,,Early,False
546828,403736,mobile,ended,49.0,,,Late: 30-60 mins,False
546959,405005,connect,ended,38.0,545715.0,240.0,Late: 30-60 mins,True
547313,196909,mobile,ended,-266.0,,,Early,False
547510,404381,mobile,ended,188.0,,,Late: > 2 hours,False
547521,382901,mobile,ended,41.0,,,Late: 30-60 mins,False
547526,345822,mobile,ended,-37.0,,,Early,False
547615,372468,mobile,ended,-35.0,,,Early,False
547648,372346,mobile,ended,-9.0,,,Early,False
547799,403894,mobile,ended,834.0,,,Late: > 2 hours,False
547803,366587,mobile,ended,23.0,,,Late: 15-30 mins,False
548005,360520,mobile,ended,4.0,,,Late: 0-15 mins,False
548059,246486,mobile,ended,-157.0,,,Early,False
548298,292579,mobile,ended,-110.0,,,Early,False
548326,405420,mobile,ended,-42.0,,,Early,False
548361,298757,connect,ended,-36.0,,,Early,False
548460,356673,mobile,ended,30.0,,,Late: 30-60 mins,False
548486,383309,mobile,ended,-3.0,,,Early,False
548531,350456,mobile,ended,18.0,,,Late: 15-30 mins,False
548714,309965,mobile,ended,-1514.0,,,Early,False
548750,281955,mobile,ended,844.0,,,Late: > 2 hours,False
548781,248889,connect,ended,-118.0,,,Early,False
566070,388252,mobile,ended,17.0,,,Late: 15-30 mins,False
566093,309070,connect,ended,-145.0,,,Early,False
566400,405315,mobile,ended,-16.0,,,Early,False
566407,381857,connect,ended,-306.0,566456.0,390.0,Early,True
566433,358352,mobile,ended,63.0,,,Late: 1-2 hours,False
566488,397573,mobile,ended,-17.0,,,Early,False
564203,176220,connect,ended,60.0,,,Late: 1-2 hours,False
564278,270777,mobile,ended,45.0,,,Late: 30-60 mins,False
564628,373666,mobile,ended,110.0,,,Late: 1-2 hours,False
564820,361564,mobile,ended,128.0,,,Late: > 2 hours,False
564836,411133,mobile,ended,66.0,,,Late: 1-2 hours,False
565025,399903,mobile,ended,-83.0,,,Early,False
565042,352432,mobile,ended,126.0,,,Late: > 2 hours,False
565134,348178,mobile,ended,-55.0,,,Early,False
565219,174243,mobile,ended,10.0,,,Late: 0-15 mins,False
565263,339138,connect,ended,-119.0,563988.0,0.0,Early,True
565439,403443,mobile,ended,382.0,,,Late: > 2 hours,False
565604,396636,mobile,ended,1.0,,,Late: 0-15 mins,False
565985,409441,mobile,ended,161.0,,,Late: > 2 hours,False
566059,387499,mobile,ended,21.0,,,Late: 15-30 mins,False
566088,325915,mobile,ended,-47.0,,,Early,False
566138,366251,mobile,ended,-9.0,,,Early,False
566248,393514,mobile,ended,103.0,,,Late: 1-2 hours,False
566266,413273,mobile,ended,31.0,,,Late: 30-60 mins,False
566341,376791,connect,ended,-16.0,,,Early,False
566496,314326,mobile,ended,-444.0,,,Early,False
566543,372689,mobile,ended,31.0,,,Late: 30-60 mins,False
566646,403254,connect,ended,117.0,,,Late: 1-2 hours,False
566692,323562,mobile,ended,-143.0,,,Early,False
566850,400181,mobile,ended,16.0,561893.0,720.0,Late: 15-30 mins,True
567093,415726,mobile,ended,-2.0,565126.0,270.0,Early,True
567230,311607,mobile,ended,13.0,,,Late: 0-15 mins,False
567306,308802,mobile,ended,704.0,,,Late: > 2 hours,False
567327,365423,mobile,ended,-126.0,,,Early,False
567371,317572,connect,ended,-114.0,568169.0,120.0,Early,True
567402,319365,mobile,ended,21.0,,,Late: 15-30 mins,False
567481,338052,mobile,ended,106.0,,,Late: 1-2 hours,False
567522,401422,mobile,ended,154.0,,,Late: > 2 hours,False
567611,338507,mobile,ended,27.0,,,Late: 15-30 mins,False
567644,216701,mobile,ended,-1408.0,565921.0,210.0,Early,True
567795,405005,connect,ended,-68.0,560343.0,210.0,Early,True
568114,377254,mobile,ended,43.0,,,Late: 30-60 mins,False
568136,338728,mobile,ended,24.0,,,Late: 15-30 mins,False
568172,379272,mobile,ended,5.0,,,Late: 0-15 mins,False
568199,308435,mobile,ended,70.0,,,Late: 1-2 hours,False
568224,381499,connect,ended,-93.0,562174.0,0.0,Early,True
568256,323762,mobile,ended,41.0,,,Late: 30-60 mins,False
568358,271173,mobile,ended,1453.0,,,Late: > 2 hours,False
568530,371672,mobile,ended,-509.0,,,Early,False
568752,161266,mobile,ended,-97.0,,,Early,False
568945,194120,mobile,ended,1.0,,,Late: 0-15 mins,False
568997,310681,connect,ended,17.0,,,Late: 15-30 mins,False
569111,339174,mobile,ended,32.0,,,Late: 30-60 mins,False
569141,379462,mobile,ended,-99.0,557980.0,120.0,Early,True
569151,412682,mobile,ended,473.0,,,Late: > 2 hours,False
569276,405420,mobile,ended,-62.0,,,Early,False
569828,408744,connect,ended,-890.0,,,Early,False
569903,272724,mobile,ended,17.0,,,Late: 15-30 mins,False
569963,383344,connect,ended,61.0,,,Late: 1-2 hours,False
569976,347873,connect,ended,1394.0,,,Late: > 2 hours,False
570302,330548,mobile,ended,11.0,,,Late: 0-15 mins,False
570612,278821,mobile,ended,7.0,,,Late: 0-15 mins,False
570627,396643,mobile,ended,-646.0,,,Early,False
570929,257604,mobile,ended,-82.0,,,Early,False
570936,176527,mobile,ended,-174.0,,,Early,False
571018,371625,mobile,ended,25.0,549891.0,150.0,Late: 15-30 mins,True
571191,413896,mobile,ended,-29.0,572986.0,60.0,Early,True
571211,376356,mobile,ended,119.0,,,Late: 1-2 hours,False
571312,347483,mobile,ended,5.0,,,Late: 0-15 mins,False
571314,342749,mobile,ended,58.0,,,Late: 30-60 mins,False
571709,371632,connect,ended,-38.0,568753.0,480.0,Early,True
571921,299017,connect,ended,-15.0,,,Early,False
572043,409274,mobile,ended,-29.0,,,Early,False
572240,353871,mobile,ended,-117.0,,,Early,False
572391,267021,mobile,ended,-130.0,,,Early,False
572500,399596,mobile,ended,-45.0,,,Early,False
572745,381499,connect,ended,188.0,,,Late: > 2 hours,False
572793,397599,mobile,ended,206.0,,,Late: > 2 hours,False
572992,376840,connect,ended,-184.0,,,Early,False
573572,401712,mobile,ended,23.0,,,Late: 15-30 mins,False
573738,320394,mobile,ended,20.0,,,Late: 15-30 mins,False
566304,362241,connect,ended,-1359.0,,,Early,False
566633,397861,mobile,ended,-172.0,,,Early,False
566655,212965,connect,ended,-69.0,,,Early,False
567165,311943,mobile,ended,-5.0,569360.0,570.0,Early,True
567364,403871,mobile,ended,-5.0,560535.0,450.0,Early,True
556416,405897,mobile,ended,-6.0,,,Early,False
556513,385625,connect,ended,-68.0,,,Early,False
556604,366287,connect,ended,-82.0,,,Early,False
556651,378754,connect,ended,-61.0,,,Early,False
556664,372058,mobile,ended,1465.0,,,Late: > 2 hours,False
556710,410052,mobile,ended,70.0,,,Late: 1-2 hours,False
556761,226932,mobile,ended,142.0,,,Late: > 2 hours,False
556777,357860,connect,ended,20.0,,,Late: 15-30 mins,False
556827,396075,mobile,ended,-64.0,,,Early,False
556850,346952,mobile,ended,48.0,553865.0,30.0,Late: 30-60 mins,True
556890,270665,mobile,ended,25.0,,,Late: 15-30 mins,False
557086,398733,mobile,ended,4.0,555668.0,0.0,Late: 0-15 mins,True
557211,348294,connect,ended,-66.0,,,Early,False
557222,308906,mobile,ended,-15.0,,,Early,False
557279,382060,mobile,ended,57.0,547290.0,120.0,Late: 30-60 mins,True
557353,218964,mobile,ended,324.0,,,Late: > 2 hours,False
557446,393172,connect,ended,9.0,,,Late: 0-15 mins,False
557447,365266,connect,ended,10.0,,,Late: 0-15 mins,False
557463,366037,connect,ended,54.0,,,Late: 30-60 mins,False
557467,317572,connect,ended,-77.0,,,Early,False
557490,394424,mobile,ended,67.0,,,Late: 1-2 hours,False
557574,406475,mobile,ended,143.0,,,Late: > 2 hours,False
557684,413333,mobile,ended,84.0,,,Late: 1-2 hours,False
557781,410956,mobile,ended,20.0,,,Late: 15-30 mins,False
557853,356106,connect,ended,11.0,,,Late: 0-15 mins,False
557908,409114,mobile,ended,139.0,,,Late: > 2 hours,False
557919,414349,mobile,ended,62.0,,,Late: 1-2 hours,False
557920,282433,mobile,ended,7.0,,,Late: 0-15 mins,False
557930,400886,mobile,ended,56.0,553320.0,450.0,Late: 30-60 mins,True
558144,298611,mobile,ended,9.0,,,Late: 0-15 mins,False
558172,413590,mobile,ended,1666.0,,,Late: > 2 hours,False
558190,392635,mobile,ended,148.0,,,Late: > 2 hours,False
558240,309227,mobile,ended,9.0,,,Late: 0-15 mins,False
558305,348400,mobile,ended,-105.0,,,Early,False
558323,404493,mobile,ended,61.0,,,Late: 1-2 hours,False
558366,377594,mobile,ended,275.0,,,Late: > 2 hours,False
558384,281915,mobile,ended,-142.0,,,Early,False
558463,367608,connect,ended,127.0,,,Late: > 2 hours,False
558500,231676,mobile,ended,4.0,,,Late: 0-15 mins,False
558545,387265,mobile,ended,4.0,,,Late: 0-15 mins,False
558802,381233,mobile,ended,181.0,,,Late: > 2 hours,False
558952,279740,mobile,ended,-110.0,,,Early,False
559187,338667,mobile,ended,80.0,,,Late: 1-2 hours,False
559307,300102,mobile,ended,116.0,,,Late: 1-2 hours,False
559354,388217,mobile,ended,-17.0,,,Early,False
559496,291307,mobile,ended,42.0,,,Late: 30-60 mins,False
559512,248300,connect,ended,58.0,552427.0,0.0,Late: 30-60 mins,True
559616,337414,connect,ended,80.0,,,Late: 1-2 hours,False
559733,326708,mobile,ended,-23.0,554230.0,180.0,Early,True
559818,413786,mobile,ended,57.0,,,Late: 30-60 mins,False
559873,341630,mobile,ended,79.0,558883.0,240.0,Late: 1-2 hours,True
559985,313369,mobile,ended,-7.0,,,Early,False
560040,317683,mobile,ended,-23.0,,,Early,False
560185,406784,mobile,ended,-15.0,,,Early,False
560203,379181,mobile,ended,52.0,,,Late: 30-60 mins,False
560245,362101,mobile,ended,16.0,,,Late: 15-30 mins,False
560495,351787,mobile,ended,153.0,,,Late: > 2 hours,False
560614,376239,mobile,ended,-37.0,,,Early,False
560835,410133,mobile,ended,17.0,,,Late: 15-30 mins,False
